id,filename,hero,txt,info
101334,000000018BD6,젠야타,다시 태어나시오,
101343,000000018BDF,젠야타,내 제자 중에도 백미인 그대와 함께 싸우니 좋구려,
101347,000000018BE3,젠야타,본인의 소행을 반성하시오,
101351,000000018BE7,젠야타,윤회의 바퀴가 돌아가는군,
101356,000000018BEC,젠야타,적들이 이곳에 모이고 있소,
101361,000000018BF1,젠야타,추위,
101365,000000018BF5,젠야타,안되오,
101369,000000018BF9,젠야타,훌륭하군,
101374,000000018BFE,젠야타,신음,
101382,000000018C06,젠야타,제자여 우리는 조화를 이루어 걷는다오,
101387,000000018C0B,젠야타,신음,
101391,000000018C0F,젠야타,탁월성은 그 자체로 보상이오,
101395,000000018C13,젠야타,이것 또한 곧 지나가리니,
101399,000000018C17,젠야타,눈동자가 그대를 포용하오,
101405,000000018C1D,젠야타,준비하시오,
101412,000000018C24,젠야타,화물을 옮겨야 하오,
101418,000000018C2A,젠야타,우리는 누구나 잠재력을 지니고 있소,
101422,000000018C2E,젠야타,방어구가 필요하오,
101426,000000018C32,젠야타,시간이 없소 공격,
101430,000000018C36,젠야타,적 순간이동기를 찾아야 하오,
101436,000000018C3C,젠야타,고맙소,
101439,000000018C3F,젠야타,흐름이 보이기 시작하는군,
101444,000000018C44,젠야타,가시오,
101449,000000018C49,젠야타,우주가 부를 나눠주는군,
101453,000000018C4D,젠야타,신음,
101457,000000018C51,젠야타,조심하시오,
101462,000000018C56,젠야타,적 순간이동기가 무로 돌아갔소,
101467,000000018C5B,젠야타,경험 자체가 보상이오 허나 깜짝 선물도 좋군,
101470,000000018C5E,젠야타,인상적이군요,
101475,000000018C63,젠야타,추위,
101480,000000018C68,젠야타,신음,
101484,000000018C6C,젠야타,화물을 이동시켜야 하오,
101494,000000018C76,젠야타,웃음,
101497,000000018C79,젠야타,추위,
101501,000000018C7D,젠야타,화물을 멈추어야 하오,
101506,000000018C82,젠야타,나는 경험을 통해 배웠소,
101510,000000018C86,젠야타,의심이 그대를 좀먹고 있소,
101515,000000018C8B,젠야타,거점에 공격을 집중해야 하오,
101519,000000018C8F,젠야타,신음,
101524,000000018C94,젠야타,뒤를 보시오,
101528,000000018C98,젠야타,진입하겠소,
101532,000000018C9C,젠야타,편안히 가시오,
101537,000000018CA1,젠야타,신음,
101540,000000018CA4,젠야타,신음,
101546,000000018CAA,젠야타,여기 적 순간이동기가 있소 파괴하시오,
101550,000000018CAE,젠야타,별세계로군 옴닉과 사람이 동등하게 사는 곳이라니,
101554,000000018CB2,젠야타,삶이란 그저 0과 1의 조합이 아니오,
101559,000000018CB7,젠야타,젠야타가 왔소,
101564,000000018CBC,젠야타,신음,
101568,000000018CC0,젠야타,보호막이 필요하오,
101573,000000018CC5,젠야타,만물이 조화 속에 흐르고 있소,
101577,000000018CC9,트레이서,뒤에 적이야,
101582,000000018CCE,트레이서,뒤에 적이에요,
101587,000000018CD3,윈스턴,뒤 조심하세요,
101589,000000018CD5,윈스턴,뒤를 조심해,
101592,000000018CD8,윈스턴,진짜 멋졌습니다,
101596,000000018CDC,윈스턴,진짜 멋졌어,
101598,000000018CDE,젠야타,준비 되었소,
101601,000000018CE1,젠야타,초월할 준비가 되었소,
101604,000000018CE4,젠야타,반갑구나 세상아,
101607,000000018CE7,솔저76,목표를 포착했다,궁극기
101610,000000018CEA,솔저76,거점 확보 중,
101634,000000018D02,솔저76,거점을 점령 중이다 전원 집결,
101636,000000018D04,솔저76,거점 점령 중 지원 바란다,
101640,000000018D08,솔저76,화물을 확보했다 이동,
101643,000000018D0B,솔저76,옛날 같았으면 이 화물 벌써 운송하고도 남았어,
101646,000000018D0E,솔저76,화물 근처에 대형 갖춰 운송해,
101648,000000018D10,솔저76,화물이 제발로 걸어갈 것 같나 움직여,
101652,000000018D14,솔저76,뭘 꾸물거리나 잽싸게 튀어와서 이 화물 움직여,
101655,000000018D17,솔저76,할 일 제대로 하는 놈이 이렇게 없나 화물 날라,
101657,000000018D19,솔저76,후방 경계,
101660,000000018D1C,솔저76,여섯시 방향에 적 출현,
101664,000000018D20,솔저76,뒤를 조심해,
101666,000000018D22,솔저76,이리 와서 치료 받아,
101669,000000018D25,솔저76,전원 내 위치에서 치료 받아라,
101673,000000018D29,솔저76,그래,
101678,000000018D2E,솔저76,솔저 76 작전을 시작한다,
101681,000000018D31,솔저76,난 명이 질긴 놈이야,
101685,000000018D35,솔저76,거점이 격 받고 있다 움직여,
101687,000000018D37,솔저76,거점을 수비해라,
101690,000000018D3A,솔저76,내 거점에서 저 머저리들 치워,
101693,000000018D3D,솔저76,화물이 움직인다 막아,
101696,000000018D40,솔저76,저 화물은 아무데도 못간다,
101699,000000018D43,솔저76,바로 이거야,
101702,000000018D46,솔저76,화물이 이동한다 가로채,
101704,000000018D48,솔저76,강화됐다,
101708,000000018D4C,솔저76,현명한 선택이군,
101711,000000018D4F,솔저76,힘이 솟는군,
101713,000000018D51,솔저76,신음,
101716,000000018D54,솔저76,신음,
101720,000000018D58,솔저76,신음,
101723,000000018D5B,솔저76,신음,
101725,000000018D5D,솔저76,신음,
101728,000000018D60,솔저76,신음,
101732,000000018D64,솔저76,신음,
101734,000000018D66,솔저76,신음,
101737,000000018D69,솔저76,신음,
101741,000000018D6D,솔저76,신음,
101743,000000018D6F,솔저76,추위,
101746,000000018D72,솔저76,신음,
101749,000000018D75,솔저76,추위,
101753,000000018D79,솔저76,추위,
101755,000000018D7B,솔저76,추위,
101758,000000018D7E,솔저76,누구 마음대로,
101761,000000018D81,솔저76,신음,
101764,000000018D84,솔저76,신음,
101767,000000018D87,솔저76,신음,
101770,000000018D8A,솔저76,신음,
101772,000000018D8C,솔저76,신음,
101776,000000018D90,솔저76,신음,
101779,000000018D93,솔저76,신음,
101781,000000018D95,솔저76,신음,
101785,000000018D99,솔저76,신음,
101788,000000018D9C,솔저76,신음,
101791,000000018D9F,솔저76,신음,
101793,000000018DA1,솔저76,신음,
101797,000000018DA5,솔저76,신음,
101800,000000018DA8,솔저76,신음,
101802,000000018DAA,솔저76,신음,
101806,000000018DAE,솔저76,신음,
101809,000000018DB1,솔저76,신음,
101815,000000018DB7,솔저76,노병은 죽지 않는다 그리고 사라지지도 않아,
101818,000000018DBA,솔저76,내가 시작한 전쟁은 아니지만 끝은 내가 낸다,
101823,000000018DBF,솔저76,내가 곧 군대다,
101830,000000018DC6,솔저76,연륜도 없고 멋도 없고 애송이 같으니,
101833,000000018DC9,솔저76,언젠간 닥칠 일이었다,
101835,000000018DCB,솔저76,누군가는 해야할 일이었어,
101839,000000018DCF,솔저76,머릴 숙였어야지,
101842,000000018DD2,솔저76,넌 자격 미달이야,
101844,000000018DD4,솔저76,그대로 누워있어,
101848,000000018DD8,솔저76,난 이제 규칙을 따르지 않는다,
101851,000000018DDB,솔저76,한참 멀었군 애송이,
101853,000000018DDD,솔저76,총질하기 딱 좋은 나이라니깐,
101856,000000018DE0,솔저76,이거 내가 적이라 어쩌나,
101860,000000018DE4,솔저76,해산,
101863,000000018DE7,솔저76,소등,
101865,000000018DE9,솔저76,편히 쉬어라,
101869,000000018DED,솔저76,난 빚진 건 잊지 않는다,
101872,000000018DF0,솔저76,눈에는 눈,
101875,000000018DF3,솔저76,중요한 건 임무다,
101878,000000018DF6,솔저76,전투는 아직 끝나지 않았어,
101881,000000018DF9,솔저76,내가 화나면 끝나는거야,
101884,000000018DFC,솔저76,동료를 버릴 순 없지,
101890,000000018E02,솔저76,적군이 다시 교전을 시작한다,
101893,000000018E05,솔저76,적 출현,
101895,000000018E07,솔저76,적군이다,
101899,000000018E0B,솔저76,저격수다 머리통 날아가기 싫거든 숙여,
101902,000000018E0E,솔저76,저격수다 다들 머리 숙여,
101905,000000018E11,솔저76,적 순간이동기를 파괴했다,
101907,000000018E13,솔저76,놈들의 순간이동기를 찾았다,
101911,000000018E17,솔저76,적 순간이동기를 찾아,
101914,000000018E1A,솔저76,망할 순간이동기를 찾아,
101916,000000018E1C,솔저76,적 포탑을 파괴했다,
101919,000000018E1F,솔저76,적 포탑을 발견했다,
101923,000000018E23,솔저76,승리의 향기가 나는군,
101928,000000018E28,솔저76,아침에 파동탄 냄새는 최고지,
101934,000000018E2E,솔저76,뭐 칭찬이라도 해달라는건가,
101937,000000018E31,솔저76,훌륭해,
101940,000000018E34,솔저76,잘했다,
101942,000000018E36,솔저76,제기랄,
101949,000000018E3D,솔저76,이거 고맙군,
101951,000000018E3F,솔저76,좀 낫군,
101954,000000018E42,솔저76,응급처치 완료,
101958,000000018E46,솔저76,고맙다,
101961,000000018E49,솔저76,좀 낫군,
101963,000000018E4B,솔저76,이 신세는 언젠가 갚지,
101966,000000018E4E,솔저76,이 시간부로 우린 모두 군인이다,
101972,000000018E54,솔저76,난 열외는 질색이야,
101975,000000018E57,솔저76,기합,
101979,000000018E5B,솔저76,기합,
101982,000000018E5E,솔저76,기합,
101984,000000018E60,솔저76,신음,
101988,000000018E64,솔저76,신음,
101991,000000018E67,솔저76,신음,
101993,000000018E69,솔저76,신음,
101996,000000018E6C,솔저76,신음,
102000,000000018E70,솔저76,신음,
102002,000000018E72,솔저76,신음,
102005,000000018E75,솔저76,이 곳은 추억이 많아 다 나쁜 기억은 아니지,
102009,000000018E79,솔저76,오버워치를 되살린다 무슨 소용이지,
102012,000000018E7C,솔저76,이 모든걸 그냥 놔버리는게 나았을지도,
102014,000000018E7E,솔저76,웃음,
102017,000000018E81,솔저76,웃음,
102021,000000018E85,솔저76,칭찬이나 훈장은 그냥 넣어둬,
102026,000000018E8A,솔저76,난 그저 할 일을 할 뿐이다,
102029,000000018E8D,솔저76,한숨,
102032,000000018E90,솔저76,한숨,
102035,000000018E93,솔저76,한숨,
102038,000000018E96,솔저76,한숨,
102041,000000018E99,솔저76,한숨,
102044,000000018E9C,솔저76,신음,
102047,000000018E9F,솔저76,신음,
102050,000000018EA2,솔저76,신음,
102053,000000018EA5,솔저76,신음,
102056,000000018EA8,솔저76,기합,
102059,000000018EAB,솔저76,기합,
102062,000000018EAE,솔저76,기합,
102065,000000018EB1,솔저76,기합,
102068,000000018EB4,솔저76,기합,
102072,000000018EB8,솔저76,신음,
102074,000000018EBA,솔저76,뭘 넋을 놓고 보고 있나,
102086,000000018EC6,솔저76,자 어서 끝내자,
102089,000000018EC9,솔저76,이동,
102091,000000018ECB,솔저76,모두 움직여,
102095,000000018ECF,솔저76,누군가 반드시 널 끝장 낼꺼다,
102098,000000018ED2,솔저76,나쁜 놈 노릇이 아주 적성에 맞나보군,
102100,000000018ED4,솔저76,다 지난 일이야,
102103,000000018ED7,솔저76,사람 잘못봤군,
102107,000000018EDB,솔저76,그래 아직 군인 노릇을 하고 있군,
102110,000000018EDE,솔저76,넌 죽은거 아니었나,
102112,000000018EE0,솔저76,뺀질거리지 말고 이동할 준비해,
102116,000000018EE4,솔저76,나가서 죽지말고 잘 해라,
102119,000000018EE7,솔저76,안전하게 가자 승리가 코앞이다,
102121,000000018EE9,솔저76,긴장 풀지 마라,
102125,000000018EED,솔저76,계속 몰아쳐,
102128,000000018EF0,솔저76,늙은 개가 새로운 재주를 좀 배웠지,
102130,000000018EF2,솔저76,임무는 아직 끝나지 않았어,
102133,000000018EF5,솔저76,쓰러뜨려봐라 다시 일어날테니,
102137,000000018EF9,솔저76,끝나기 전까진 끝난게 아니야,
102140,000000018EFC,솔저76,아직이다,
102142,000000018EFE,솔저76,지친 자에게 휴식은 없다,
102146,000000018F02,솔저76,이제 막 시작이다,
102149,000000018F05,솔저76,나도 이젠 늙었군,
102151,000000018F07,솔저76,대장님이라고 불러,
102154,000000018F0A,솔저76,전쟁은 계속된다,
102158,000000018F0E,솔저76,고맙군 의사양반,
102160,000000018F10,솔저76,보급 시간인가,
102167,000000018F17,솔저76,명예따윈 관심 없다,
102169,000000018F19,솔저76,새 장비를 쓸 수 있겠군,
102172,000000018F1C,솔저76,눈 감고도 하겠는데,
102175,000000018F1F,솔저76,표적 투성이군,
102179,000000018F23,솔저76,진압 완료,
102181,000000018F25,솔저76,깔끔하군,
102184,000000018F28,솔저76,피해라,
102188,000000018F2C,솔저76,알았다,
102190,000000018F2E,솔저76,확인했다,
102193,000000018F31,솔저76,공격을 개시한다,
102196,000000018F34,솔저76,거점을 공격해,
102199,000000018F37,솔저76,여기 정리해,
102202,000000018F3A,솔저76,간다 5 4 3 2 1,
102205,000000018F3D,솔저76,5 4 3 2 1,
102209,000000018F41,솔저76,내가 방어한다,
102211,000000018F43,솔저76,거점을 방어해라,
102214,000000018F46,솔저76,화물을 멈춰라,
102218,000000018F4A,솔저76,저 대상을 제거해,
102220,000000018F4C,솔저76,후퇴,
102223,000000018F4F,솔저76,놈들의 순간이동기를 찾아,
102227,000000018F53,솔저76,가라,
102230,000000018F56,솔저76,저리로 가,
102232,000000018F58,솔저76,잘가라,
102235,000000018F5B,솔저76,다음에 보지,
102239,000000018F5F,솔저76,진입한다,
102241,000000018F61,솔저76,현위치로 집결,
102244,000000018F64,솔저76,반갑다,
102248,000000018F68,솔저76,적이 온다,
102250,000000018F6A,솔저76,아니,
102253,000000018F6D,솔저76,방어구가 필요해,
102256,000000018F70,솔저76,치료를 부탁한다,
102260,000000018F74,솔저76,보호막이 필요해,
102262,000000018F76,솔저76,가고 있다,
102265,000000018F79,솔저76,밀어붙여,
102269,000000018F7D,솔저76,화물을 움직여라,
102271,000000018F7F,솔저76,준비됐다,
102274,000000018F82,솔저76,여기에 진을 쳐라,
102278,000000018F86,솔저76,고맙다,
102281,000000018F89,솔저76,궁극기가 준비됐다,
102283,000000018F8B,솔저76,전술조준경 준비 완료,
102286,000000018F8E,솔저76,나도 함께하지,
102290,000000018F92,솔저76,내가 엄호해주지,
102293,000000018F95,솔저76,그래,
102296,000000018F98,솔저76,널 잊지 않으마,
102299,000000018F9B,솔저76,어깨가 무거워졌군,
102302,000000018F9E,솔저76,넌 명예롭게 싸웠다,
102304,000000018FA0,솔저76,내 사전에 패배란 없다 공격해 당장,
102308,000000018FA4,솔저76,아무도 우리 일을 대신해주지 않아 공격,
102311,000000018FA7,솔저76,거세게 밀어붙여라 이러다 지게 생겼다,
102314,000000018FAA,솔저76,날 상대로 이겨보시겠다 놈들을 몰아내,
102317,000000018FAD,솔저76,조금만 더 버텨라,
102320,000000018FB0,솔저76,기운내라 제군들 거의 끝났어,
102324,000000018FB4,젠야타,내가 생각을 하느냐고 잠수함이 헤엄을 치느냐고 묻는군,
102326,000000018FB6,솔저76,체력 채워라,
102329,000000018FB9,솔저76,애송이들 걸리적 거리지나 마라,
102333,000000018FBD,솔저76,어머니의 사격 솜씨를 물려 받았구나,
102336,000000018FC0,솔저76,와서 숨좀 돌려라,
102340,000000018FC4,솔저76,네가 내 역할을 할 수 있을 것 같나,
102342,000000018FC6,솔저76,다들 여기서 치료해,
102345,000000018FC9,솔저76,생체장 활성화,
102349,000000018FCD,솔저76,난 할 일을 확실히 하는 사람이다 넌 아닌가보군,
102352,000000018FD0,솔저76,치료 필요한 사람 없나,
102354,000000018FD2,솔저76,생체장 전개,
122822,00000001DFC6,바스티온,기계음,
123013,00000001E085,로드호그,신음,
